ville1,ville2,distance,id_liaison
344,399,11.648435244343034,2962
344,403,13.511200333451413,2963
344,415,7.1161652239360755,2964
345,347,8.950382038467792,2965
345,348,9.689019720677798,2966
345,354,9.051091289644113,2967
345,359,9.225086709349528,2968
345,360,9.478561916217458,2969
345,367,8.069830531888291,2970
345,377,9.009230468776993,2971
345,380,14.13472564889948,2972
345,386,12.152531645791877,2973
345,387,13.324793838283645,2974
345,388,7.611397744579996,2975
345,391,7.263297880901212,2976
345,399,5.953896326849916,2977
345,403,10.784535742618845,2978
345,411,13.9585138967789,2979
345,415,1.833638925867364,2980
346,349,13.634329770587373,2981
346,369,3.289032289301234,2982
346,371,3.8093225348988082,2983
346,379,14.76244577097343,2984
346,395,12.38516098313643,2985
346,398,10.578542649121287,2986
346,408,14.385933024732003,2987
347,367,10.389071653509658,2988
347,380,13.962006787760687,2989
347,387,8.419034264327392,2990
347,388,11.758544452153071,2991
347,390,10.768829474084027,2992
347,391,14.465256966908933,2993
347,399,5.25859446870235,2994
347,413,6.225679905963337,2995
347,415,7.117238105743964,2996
348,354,9.141790487716403,2997
348,359,3.2933642074664013,2998
348,360,6.494298828010192,2999
348,367,13.515505948059332,3000
348,377,10.06978229017084,3001
348,385,10.665782441856965,3002
348,386,11.103257819467913,3003
348,388,11.640307895848823,3004
348,391,7.213058204878328,3005
348,399,14.724410648092226,3006
348,403,8.973031020088557,3007
348,411,12.962128175471943,3008
348,415,11.516623963813421,3009
349,366,13.8084518266781,3010
349,369,13.569132758644557,3011
349,371,12.169769242132631,3012
349,408,11.875870211650494,3013
350,352,5.178099734470736,3014
350,355,5.170965543084382,3015
350,373,5.008701949817064,3016
350,374,5.292597302800499,3017
350,389,5.948794591374198,3018
350,397,2.8162033306227703,3019
350,402,7.48819245141324,3020
350,414,11.736121429665223,3021
351,356,7.953530180966925,3022
352,355,9.744483045089092,3023
352,373,9.433373882120604,3024
352,374,8.235283421042672,3025
352,389,4.109437572385279,3026
352,397,6.22421916835573,3027
352,402,4.343018424056931,3028
352,414,6.701129891744463,3029
353,365,9.172193810924439,3030
353,378,7.246707700023323,3031
353,383,13.946205170992826,3032
353,394,5.87049260173581,3033
353,400,14.953264630266284,3034
353,405,10.839950013021841,3035
353,406,3.1940615913224235,3036
354,359,11.519071997573946,3037
354,360,13.973117660622341,3038
354,367,5.987285455575097,3039
354,368,8.21411292338248,3040
354,380,10.052948236116496,3041
354,384,11.132928071414122,3042
354,386,3.114802527780775,3043
354,388,3.9197839000064896,3044
354,391,2.324151024275343,3045
354,399,10.028653351492963,3046
354,401,12.772776952596605,3047
354,403,2.0757939949341373,3048
354,411,5.01314356748955,3049
354,415,10.00873998552718,3050
355,373,6.793954315995192,3051
355,374,8.856725536701717,3052
355,375,14.958331539861604,3053
355,389,8.407001366287664,3054
355,393,13.175423687472538,3055
355,397,3.6450331078117206,3056
355,402,10.22395407943859,3057
357,363,5.724057773831315,3058
357,364,12.846051057806086,3059
357,392,5.555181023039343,3060
357,407,10.311265093714821,3061
358,410,8.985918599974166,3062
359,360,3.2143630957734297,3063
359,367,14.880085736502012,3064
359,377,7.008865261039451,3065
359,385,8.0162304595786,3066
359,386,13.88279833695825,3067
359,388,13.260466744485035,3068
359,391,9.319150962273946,3069
359,399,14.940577400917931,3070
359,403,11.76012873122163,3071
359,415,11.00793741531655,3072
360,377,4.099504708579209,3073
360,385,6.455779734337729,3074
360,391,11.672592702797084,3075
360,403,14.511139085397986,3076
360,415,11.038364162612222,3077
361,372,10.633619751920303,3078
361,383,6.751720135720867,3079
361,390,9.896726708201374,3080
361,394,14.487803815634514,3081
361,405,8.885643882049195,3082
362,363,12.020346973860605,3083
362,364,10.806107690520234,3084
362,371,13.63620895249528,3085
362,379,6.014148591516196,3086
362,381,8.23971640377,3087
362,395,4.398167478288397,3088
362,398,5.7600721758772995,3089
362,407,12.079892289949184,3090
363,364,7.649315240578732,3091
363,379,11.5083399514102,3092
363,381,10.185673714470218,3093
363,392,6.773443063222557,3094
363,407,5.556926898660541,3095
364,379,13.990242552343595,3096
364,381,3.9171064660379202,3097
364,392,10.68424382046018,3098
364,395,13.986244018200908,3099
364,407,2.713659785488611,3100
365,376,9.620091977872105,3101
365,378,12.205672003288754,3102
365,394,14.996416585492714,3103
365,406,8.357382039181072,3104
365,412,10.270796936224492,3105
366,370,13.026634037264397,3106
366,396,11.208421590229472,3107
366,416,8.797497452857227,3108
367,368,7.401692614176591,3109
367,380,6.1266761312377955,3110
367,384,10.103288132172585,3111
367,386,7.750353048355753,3112
367,388,2.104094416888049,3113
367,390,11.272686132000562,3114
367,391,6.633827816985621,3115
367,399,5.254885640803188,3116
367,403,7.927545456088683,3117
367,411,8.711447487849652,3118
367,413,14.65820524619385,3119
367,415,7.838184164662783,3120
368,380,4.493052541830008,3121
368,384,2.990977317557837,3122
368,386,6.782670833330245,3123
368,388,7.461810844337585,3124
368,390,13.563593088456598,3125
368,391,10.382049458688646,3126
368,399,12.450909951197206,3127
368,401,10.998208762314482,3128
368,403,8.66181802496166,3129
368,404,11.23005447591009,3130
368,411,5.771353382418547,3131
369,370,13.513213383119306,3132
369,371,6.707659733004575,3133
369,398,13.850476816121438,3134
370,396,7.856458549638525,3135
370,416,4.664479941497319,3136
371,379,12.014015923316306,3137
371,395,12.080087709280324,3138
371,398,8.3319790150422,3139
371,408,10.65045738845761,3140
372,383,14.562926735097212,3141
373,374,2.8464296278958483,3142
373,375,14.438589222254208,3143
373,389,10.956289814567356,3144
373,393,13.787138239599638,3145
373,397,7.056200685669684,3146
373,402,12.451180208693396,3147
373,410,11.222770666749312,3148
374,389,10.76224945419663,3149
374,397,7.978764499434977,3150
374,402,11.960395275097529,3151
374,410,10.586518004872442,3152
374,414,14.696426511561324,3153
375,393,2.658679242256238,3154
376,404,14.75580735331556,3155
376,409,13.593556732691848,3156
376,412,13.774150769086615,3157
377,385,8.563537133508468,3158
377,391,13.589424663630236,3159
377,399,14.640505120468108,3160
377,415,10.052770200229501,3161
378,394,9.630769448572948,3162
378,400,9.162186963802766,3163
378,406,10.314423529612823,3164
378,412,14.190684418062983,3165
379,381,12.808954750862513,3166
379,395,9.141726203319243,3167
379,398,4.421750065675566,3168
379,407,14.151125687146825,3169
379,408,11.891549229928204,3170
380,384,5.57921689762102,3171
380,386,9.916061178369112,3172
380,388,7.427276538507721,3173
380,390,9.070755167304094,3174
380,391,11.684650846191584,3175
380,399,9.948806210934642,3176
380,403,11.278278877949338,3177
380,404,14.486490787041015,3178
380,411,9.57881472924008,3179
380,415,13.66609363309917,3180
381,392,14.410740714740015,3181
381,395,10.62387655986014,3182
381,398,13.96083099529474,3183
381,407,6.446632920998406,3184
383,394,8.391688565890034,3185
383,405,5.9591800235972014,3186
383,406,14.361698570399472,3187
384,386,9.367174635859683,3188
384,388,10.391614051025696,3189
384,390,14.08155263627067,3190
384,391,13.341026738302816,3191
384,399,14.903099012137988,3192
384,401,11.05729440615088,3193
384,403,11.379839519877775,3194
384,404,8.937808558986559,3195
384,411,7.9755505492695935,3196
386,388,6.029371925338467,3197
386,391,5.274094859618735,3198
386,399,12.516419190229204,3199
386,401,9.68066776871956,3200
386,403,2.133487562310733,3201
386,404,14.902244599369562,3202
386,411,1.9871728538703153,3203
386,415,13.035987869745018,3204
387,399,12.896520206324693,3205
387,413,10.420033211502291,3206
387,415,11.91746476764875,3207
388,390,13.367735514805531,3208
388,391,4.594056538536816,3209
388,399,6.500359715334778,3210
388,403,5.917373602114942,3211
388,411,7.3002591722327494,3212
388,415,7.868870957252911,3213
389,397,4.920438196346976,3214
389,402,1.817198245679411,3215
389,414,7.441432951098818,3216
390,399,10.52829970746997,3217
390,405,14.129071684329201,3218
390,413,9.086876663020186,3219
391,399,9.514900298310632,3220
391,401,14.744724392235184,3221
391,403,3.5719349299870697,3222
391,411,7.2402258713800745,3223
391,415,8.497558064366117,3224
392,407,7.994588332022742,3225
394,400,13.69828487845107,3226
394,405,7.222271848101159,3227
394,406,7.39443696486143,3228
395,398,6.478449274640936,3229
396,416,5.125454233802767,3230
397,402,6.723240410733672,3231
397,414,11.960797068585025,3232
398,408,11.9567490145806,3233
399,403,12.104220728226599,3234
399,411,13.767650711831326,3235
399,413,10.442318070945886,3236
399,415,4.589319120801728,3237
401,403,11.18416780898749,3238
401,404,9.140507176567642,3239
401,409,9.252707369281806,3240
401,411,8.019802523894349,3241
402,414,5.788670624773623,3242
403,411,4.06062987305071,3243
403,415,11.889947690950063,3244
404,406,14.891216362455546,3245
404,409,9.00533369945096,3246
404,411,12.929703227086355,3247
405,406,10.039769079468547,3248
409,414,13.517897883746492,3249
411,415,14.727755582824567,3250
413,415,13.29952939450386,3251
417,418,9.35855786253355,3252
417,421,14.605411434613252,3253
417,427,7.468140320872796,3254
417,428,7.670229805745024,3255
417,430,8.495797187010762,3256
417,432,14.061569815554503,3257
417,437,5.788312531731088,3258
417,439,2.9758959254006285,3259
417,440,8.035306238648797,3260
417,443,10.335902192692819,3261
417,445,11.619294014387625,3262
417,449,9.986942974981986,3263
417,450,4.964141524044322,3264
417,451,13.012813505894037,3265
417,454,6.383911808229336,3266
417,462,7.870505856621179,3267
417,466,6.296864558577071,3268
417,475,6.630545343488037,3269
417,476,11.500284973575878,3270
417,481,10.674433585802868,3271
418,426,7.051679414945539,3272
418,427,8.338534421959155,3273
418,432,7.724168886551853,3274
418,437,11.932606545927353,3275
418,439,7.567811812210352,3276
418,440,12.208847715781488,3277
418,445,11.393336558644204,3278
418,450,5.739673936227406,3279
418,454,3.533953385421924,3280
418,456,12.775483890624537,3281
418,458,8.661594411805485,3282
418,462,2.9313863210820608,3283
418,466,11.843293629026496,3284
418,475,14.336940402389775,3285
418,476,5.09992943119847,3286
418,481,5.294422771903409,3287
420,460,11.130981936196477,3288
421,428,10.975083547003216,3289
421,430,7.5324294131250635,3290
421,439,14.669047830141261,3291
421,440,10.155389366401065,3292
421,443,10.296566792511122,3293
421,444,14.691157999126913,3294
421,449,8.28205167153605,3295
421,461,8.216457680848293,3296
421,466,10.055871604610076,3297
421,477,7.901961403752937,3298
422,446,14.2317306622272,3299
422,447,11.856674491062362,3300
422,457,13.428682382471965,3301
422,474,6.056870927938202,3302
422,479,13.257624406494688,3303
422,482,12.6085264927896,3304
423,428,12.483896833205876,3305
